"date","value","groupid","group"
"2012-05-08",85.6344,5252,"VPOS"
"2012-05-11",85.5352,5252,"VPOS"
"2012-05-12",84.9524,5252,"VPOS"
"2012-05-13",85.25,5252,"VPOS"
"2012-05-14",85.3988,5252,"VPOS"
"2012-05-15",83.5512,5252,"VPOS"
"2012-05-18",83.4768,5252,"VPOS"
"2012-05-19",83.6876,5252,"VPOS"
"2012-05-20",83.9232,5252,"VPOS"
"2012-05-21",83.2164,5252,"VPOS"
"2012-05-22",84.3448,5252,"VPOS"
"2012-05-25",83.3156,5252,"VPOS"
"2012-05-26",82.274,5252,"VPOS"
"2012-05-27",81.4804,5252,"VPOS"
"2012-05-28",82.8816,5252,"VPOS"
"2012-05-29",83.762,5252,"VPOS"
"2012-06-01",84.01,5252,"VPOS"
"2012-06-02",84.5308,5252,"VPOS"
"2012-06-03",85.3988,5252,"VPOS"
"2012-06-04",85.188,5252,"VPOS"
"2012-06-05",84.81848,5252,"VPOS"
"2012-06-08",85.2748,5252,"VPOS"
"2012-06-09",85.4608,5252,"VPOS"
"2012-06-10",83.1296,5252,"VPOS"
"2012-06-11",83.0056,5252,"VPOS"
"2012-06-12",84.6548,5252,"VPOS"
"2012-06-15",84.9896,5252,"VPOS"
"2012-06-16",85.4732,5252,"VPOS"
"2012-06-17",85.6096,5252,"VPOS"
"2012-06-18",86.1676,5252,"VPOS"
"2012-06-19",86.676,5252,"VPOS"
"2012-06-22",86.2668,5252,"VPOS"
"2012-06-23",85.5662,5252,"VPOS"
"2012-06-24",86.4776,5252,"VPOS"
"2012-06-25",83.1916,5252,"VPOS"
"2012-06-26",83.638,5252,"VPOS"
"2012-06-29",83.8488,5252,"VPOS"
"2012-06-30",84.9524,5252,"VPOS"
"2012-07-01",86.8372,5252,"VPOS"
"2012-07-02",88.3128,5252,"VPOS"
"2012-07-03",89.4908,5252,"VPOS"
"2012-07-06",89.2056,5252,"VPOS"
"2012-07-07",89.0816,5252,"VPOS"
"2012-07-08",88.0772,5252,"VPOS"
"2012-07-09",88.9204,5252,"VPOS"
"2012-07-10",90.4704,5252,"VPOS"
"2012-07-13",89.8876,5252,"VPOS"
"2012-07-14",91.326,5252,"VPOS"
"2012-07-15",91.2144,5252,"VPOS"
"2012-07-16",91.2144,5252,"VPOS"
"2012-07-17",91.2392,5252,"VPOS"
"2012-07-20",91.0656,5252,"VPOS"
"2012-07-21",90.9044,5252,"VPOS"
"2012-07-22",90.7432,5252,"VPOS"
"2012-07-23",90.8052,5252,"VPOS"
"2012-07-24",91.4624,5252,"VPOS"
"2012-07-27",90.9788,5252,"VPOS"
"2012-07-28",90.9912,5252,"VPOS"
"2012-07-29",90.5324,5252,"VPOS"
"2012-07-30",90.1852,5252,"VPOS"
"2012-07-31",89.9992,5252,"VPOS"
"2012-08-03",90.2596,5252,"VPOS"
"2012-08-04",90.4208,5252,"VPOS"
"2012-08-05",90.7432,5252,"VPOS"
"2012-08-06",89.8132,5252,"VPOS"
"2012-08-07",90.4084,5252,"VPOS"
"2012-08-10",90.3216,5252,"VPOS"
"2012-08-11",90.5696,5252,"VPOS"
"2012-08-12",90.5696,5252,"VPOS"
"2012-08-13",91.1152,5252,"VPOS"
"2012-08-14",91.512,5252,"VPOS"
"2012-08-17",91.2268,5252,"VPOS"
"2012-08-18",92.07,5252,"VPOS"
"2012-08-19",92.07,5252,"VPOS"
"2012-08-20",90.9168,5252,"VPOS"
"2012-08-21",90.3836,5252,"VPOS"
"2012-08-24",90.148,5252,"VPOS"
"2012-08-25",90.8176,5252,"VPOS"
"2012-08-26",91.3632,5252,"VPOS"
"2012-08-27",91.6484,5252,"VPOS"
"2012-08-28",91.5988,5252,"VPOS"
"2012-08-31",90.7928,5252,"VPOS"
"2012-09-01",91.0036,5252,"VPOS"
"2012-09-02",92.3924,5252,"VPOS"
"2012-09-03",92.6528,5252,"VPOS"
"2012-09-04",92.6652,5252,"VPOS"
"2012-09-07",92.6652,5252,"VPOS"
"2012-09-08",93.5704,5252,"VPOS"
"2012-09-09",93.9672,5252,"VPOS"
"2012-09-10",94.0788,5252,"VPOS"
"2012-09-11",91.8592,5252,"VPOS"
"2012-09-14",90.768,5252,"VPOS"
"2012-09-15",89.2676,5252,"VPOS"
"2012-09-16",88.1888,5252,"VPOS"
"2012-09-17",90.8424,5252,"VPOS"
"2012-09-18",92.0328,5252,"VPOS"
"2012-09-21",90.9168,5252,"VPOS"
"2012-09-22",89.9124,5252,"VPOS"
"2012-09-23",89.7388,5252,"VPOS"
"2012-09-24",90.8176,5252,"VPOS"
"2012-09-25",92.2684,5252,"VPOS"
"2012-09-28",92.6156,5252,"VPOS"
"2012-09-29",93.7688,5252,"VPOS"
"2012-09-30",94.7608,5252,"VPOS"
"2012-10-01",94.7856,5252,"VPOS"
"2012-10-02",94.5872,5252,"VPOS"
"2012-10-05",94.5872,5252,"VPOS"
"2012-10-06",93.744,5252,"VPOS"
"2012-10-07",93.9548,5252,"VPOS"
"2012-10-08",94.178,5252,"VPOS"
"2012-10-09",93.7564,5252,"VPOS"
"2012-10-12",93.5332,5252,"VPOS"
"2012-10-13",92.8884,5252,"VPOS"
"2012-10-14",93.062,5252,"VPOS"
"2012-10-15",93.2356,5252,"VPOS"
"2012-10-16",93.3596,5252,"VPOS"
"2012-10-19",91.3012,5252,"VPOS"
"2012-10-20",94.3764,5252,"VPOS"
"2012-10-21",95.0708,5252,"VPOS"
"2012-10-22",95.48,5252,"VPOS"
"2012-10-23",95.2196,5252,"VPOS"
"2012-10-26",95.5668,5252,"VPOS"
"2012-10-27",95.1204,5252,"VPOS"
"2012-10-28",95.4428,5252,"VPOS"
"2012-10-29",93.7812,5252,"VPOS"
"2012-10-30",92.6776,5252,"VPOS"
"2012-11-02",95.5048,5252,"VPOS"
"2012-11-03",96.038,5252,"VPOS"
"2012-11-04",95.2382,5252,"VPOS"
"2012-11-05",96.844,5252,"VPOS"
"2012-11-06",96.9556,5252,"VPOS"
"2012-11-09",96.3976,5252,"VPOS"
"2012-11-10",97.4144,5252,"VPOS"
"2012-11-11",97.1044,5252,"VPOS"
"2012-11-12",98.022,5252,"VPOS"
"2012-11-13",98.3072,5252,"VPOS"
"2012-11-16",97.7864,5252,"VPOS"
"2012-11-17",99.324,5252,"VPOS"
"2012-11-18",99.3736,5252,"VPOS"
"2012-11-19",99.882,5252,"VPOS"
"2012-11-20",97.3772,5252,"VPOS"
"2012-11-23",96.8192,5252,"VPOS"
"2012-11-24",97.8236,5252,"VPOS"
"2012-11-25",99.1132,5252,"VPOS"
"2012-11-26",96.8068,5252,"VPOS"
"2012-11-27",96.7324,5252,"VPOS"
"2012-11-30",98.1336,5252,"VPOS"
"2012-12-01",98.5676,5252,"VPOS"
"2012-12-02",99.4232,5252,"VPOS"
"2012-12-03",100.8368,5252,"VPOS"
"2012-12-04",100.8368,5252,"VPOS"
"2007-06-22",88.164,5138,"VPOS"
"2007-06-23",93.593464,5138,"VPOS"
"2007-06-24",90.272,5138,"VPOS"
"2007-06-25",89.5528,5138,"VPOS"
"2007-06-26",89.9,5138,"VPOS"
"2007-06-29",91.2392,5138,"VPOS"
"2007-06-30",89.342,5138,"VPOS"
"2007-07-01",86.8,5138,"VPOS"
"2007-07-02",89.466,5138,"VPOS"
"2007-07-03",90.892,5138,"VPOS"
"2007-07-06",90.086,5138,"VPOS"
"2007-07-07",89.9124,5138,"VPOS"
"2007-07-08",89.6024,5138,"VPOS"
"2007-07-09",91.078,5138,"VPOS"
"2007-07-10",97.774,5138,"VPOS"
"2007-07-13",100.3284,5138,"VPOS"
"2007-07-14",100.2788,5138,"VPOS"
"2007-07-15",99.6712,5138,"VPOS"
"2007-07-16",99.6712,5138,"VPOS"
"2007-07-17",99.5844,5138,"VPOS"
"2007-07-20",93.806,5138,"VPOS"
"2007-07-21",95.418,5138,"VPOS"
"2007-07-22",94.4632,5138,"VPOS"
"2007-07-23",93.62,5138,"VPOS"
"2007-07-24",92.4048,5138,"VPOS"
"2007-07-27",94.4818,5138,"VPOS"
"2007-07-28",94.6492,5138,"VPOS"
"2007-07-29",98.89,5138,"VPOS"
"2007-07-30",100.006,5138,"VPOS"
"2007-07-31",100.2044,5138,"VPOS"
"2007-08-03",102.424,5138,"VPOS"
"2007-08-04",104.7304,5138,"VPOS"
"2007-08-05",105.9332,5138,"VPOS"
"2007-08-06",103.9988,5138,"VPOS"
"2007-08-07",102.4612,5138,"VPOS"
"2007-08-10",103.4904,5138,"VPOS"
"2007-08-11",102.4612,5138,"VPOS"
"2007-08-12",103.4904,5138,"VPOS"
"2007-08-13",103.4904,5138,"VPOS"
"2007-08-14",106.144,5138,"VPOS"
"2007-08-17",107.074,5138,"VPOS"
"2007-08-18",106.516,5138,"VPOS"
"2007-08-19",107.2848,5138,"VPOS"
"2007-08-20",107.2848,5138,"VPOS"
"2007-08-21",106.9252,5138,"VPOS"
"2007-08-24",104.7552,5138,"VPOS"
"2007-08-25",105.5612,5138,"VPOS"
"2007-08-26",102.61,5138,"VPOS"
"2007-08-27",104.7304,5138,"VPOS"
"2007-08-28",104.0608,5138,"VPOS"
"2007-08-31",100.1424,5138,"VPOS"
"2007-09-01",100.2912,5138,"VPOS"
"2007-09-02",98.9396,5138,"VPOS"
"2007-09-03",99.6836,5138,"VPOS"
"2007-09-04",102.5604,5138,"VPOS"
"2007-09-07",102.5604,5138,"VPOS"
"2007-09-08",104.8048,5138,"VPOS"
"2007-09-09",104.346,5138,"VPOS"
"2007-09-10",104.8792,5138,"VPOS"
"2007-09-11",109.7772,5138,"VPOS"
"2007-09-14",110.298,5138,"VPOS"
"2007-09-15",109.5912,5138,"VPOS"
"2007-09-16",108.3946,5138,"VPOS"
"2007-09-17",110.98,5138,"VPOS"
"2007-09-18",113.2244,5138,"VPOS"
"2007-09-21",110.1616,5138,"VPOS"
"2007-09-22",109.7028,5138,"VPOS"
"2007-09-23",110.5832,5138,"VPOS"
"2007-09-24",111.7488,5138,"VPOS"
"2007-09-25",111.0916,5138,"VPOS"
"2007-09-28",109.5168,5138,"VPOS"
"2007-09-29",111.8604,5138,"VPOS"
"2007-09-30",114.4396,5138,"VPOS"
"2007-10-01",115.5308,5138,"VPOS"
"2007-10-02",114.762,5138,"VPOS"
"2007-10-05",114.762,5138,"VPOS"
"2007-10-06",118.358,5138,"VPOS"
"2007-10-07",120.1684,5138,"VPOS"
"2007-10-08",118.7548,5138,"VPOS"
"2007-10-09",121.272,5138,"VPOS"
"2007-10-12",121.1852,5138,"VPOS"
"2007-10-13",117.4652,5138,"VPOS"
"2007-10-14",115.506,5138,"VPOS"
"2007-10-15",115.39068,5138,"VPOS"
"2007-10-16",114.8612,5138,"VPOS"
"2007-10-19",112.7532,5138,"VPOS"
"2007-10-20",111.6496,5138,"VPOS"
"2007-10-21",110.3476,5138,"VPOS"
"2007-10-22",114.06388,5138,"VPOS"
"2007-10-23",114.4396,5138,"VPOS"
"2007-10-26",112.3068,5138,"VPOS"
"2007-10-27",109.2936,5138,"VPOS"
"2007-10-28",110.6328,5138,"VPOS"
"2007-10-29",112.964,5138,"VPOS"
"2007-10-30",113.212,5138,"VPOS"
"2007-11-02",112.592,5138,"VPOS"
"2007-11-03",111.6496,5138,"VPOS"
"2007-11-04",115.4316,5138,"VPOS"
"2007-11-05",116.994,5138,"VPOS"
"2007-11-06",116.0516,5138,"VPOS"
"2007-11-09",114.1792,5138,"VPOS"
"2007-11-10",112.778,5138,"VPOS"
"2007-11-11",114.0552,5138,"VPOS"
"2007-11-12",113.9932,5138,"VPOS"
"2007-11-13",112.4556,5138,"VPOS"
"2007-11-16",111.5752,5138,"VPOS"
"2007-11-17",111.9472,5138,"VPOS"
"2007-11-18",112.8772,5138,"VPOS"
"2007-11-19",110.112,5138,"VPOS"
"2007-11-20",108.6116,5138,"VPOS"
"2007-11-23",105.7348,5138,"VPOS"
"2007-11-24",107.5576,5138,"VPOS"
"2007-11-25",107.3964,5138,"VPOS"
"2007-11-26",107.0244,5138,"VPOS"
"2007-11-27",107.0244,5138,"VPOS"
"2007-11-30",108.9712,5138,"VPOS"
"2007-12-01",108.3388,5138,"VPOS"
"2007-12-02",108.5,5138,"VPOS"
"2007-12-03",106.4044,5138,"VPOS"
"2007-12-04",105.6728,5138,"VPOS"
"2007-12-07",107.818,5138,"VPOS"
"2007-12-08",107.7436,5138,"VPOS"
"2007-12-09",108.3512,5138,"VPOS"
"2007-12-10",110.112,5138,"VPOS"
"2007-12-11",111.2528,5138,"VPOS"
"2007-12-14",110.3724,5138,"VPOS"
"2007-12-15",108.81,5138,"VPOS"
"2007-12-16",109.5292,5138,"VPOS"
"2007-12-17",108.2148,5138,"VPOS"
"2007-12-18",107.818,5138,"VPOS"
"2007-12-21",109.913724,5138,"VPOS"
"2007-12-22",109.43,5138,"VPOS"
"2007-12-23",111.0296,5138,"VPOS"
"2007-12-24",110.9056,5138,"VPOS"
"2007-12-25",111.5752,5138,"VPOS"
"2007-12-28",111.2156,5138,"VPOS"
"2007-12-29",112.468,5138,"VPOS"
"2007-12-30",112.9516,5138,"VPOS"
"2007-12-31",112.8772,5138,"VPOS"
"2008-01-01",113.522,5138,"VPOS"
"2008-01-04",112.0464,5138,"VPOS"
"2008-01-05",112.7904,5138,"VPOS"
"2008-01-06",114.39,5138,"VPOS"
"2008-01-07",116.374,5138,"VPOS"
"2008-01-08",116.746,5138,"VPOS"
"2008-01-11",116.746,5138,"VPOS"
"2008-01-12",116.2624,5138,"VPOS"
"2008-01-13",115.878,5138,"VPOS"
"2008-01-14",116.8576,5138,"VPOS"
"2008-01-15",119.288,5138,"VPOS"
"2008-01-18",118.7052,5138,"VPOS"
"2008-01-19",119.4864,5138,"VPOS"
"2008-01-20",117.0684,5138,"VPOS"
"2008-01-21",119.3252,5138,"VPOS"
"2008-01-22",116.2004,5138,"VPOS"
"2008-01-25",116.0144,5138,"VPOS"
"2008-01-26",116.3492,5138,"VPOS"
"2008-01-27",116.3864,5138,"VPOS"
"2008-01-28",116.188,5138,"VPOS"
"2008-01-29",114.2908,5138,"VPOS"
"2008-02-01",112.964,5138,"VPOS"
"2008-02-02",113.9932,5138,"VPOS"
"2008-02-03",114.514,5138,"VPOS"
"2008-02-04",113.5964,5138,"VPOS"
"2008-02-05",113.956,5138,"VPOS"
"2008-02-08",112.2696,5138,"VPOS"
"2008-02-09",112.7408,5138,"VPOS"
"2008-02-10",113.398,5138,"VPOS"
"2008-02-11",114.4644,5138,"VPOS"
"2008-02-12",114.4396,5138,"VPOS"
"2008-02-15",114.1296,5138,"VPOS"
"2008-02-16",113.0632,5138,"VPOS"
"2008-02-17",114.5636,5138,"VPOS"
"2008-02-18",113.15,5138,"VPOS"
"2008-02-19",113.15,5138,"VPOS"
"2008-02-22",112.5424,5138,"VPOS"
"2008-02-23",112.4804,5138,"VPOS"
"2008-02-24",110.6948,5138,"VPOS"
"2008-02-25",110.9924,5138,"VPOS"
"2008-02-26",111.0792,5138,"VPOS"
"2008-02-29",111.8356,5138,"VPOS"
"2008-03-01",112.6044,5138,"VPOS"
"2008-03-02",114.3776,5138,"VPOS"
"2008-03-03",114.0552,5138,"VPOS"
"2008-03-04",113.9932,5138,"VPOS"
"2008-03-07",115.6672,5138,"VPOS"
"2008-03-08",115.4812,5138,"VPOS"
"2008-03-09",115.8656,5138,"VPOS"
"2008-03-10",115.6424,5138,"VPOS"
"2008-03-11",115.8284,5138,"VPOS"
"2008-03-14",116.2004,5138,"VPOS"
"2008-03-15",114.2164,5138,"VPOS"
"2008-03-16",113.088,5138,"VPOS"
"2008-03-17",113.6088,5138,"VPOS"
"2008-03-18",115.754,5138,"VPOS"
"2008-03-21",116.3988,5138,"VPOS"
"2008-03-22",117.4032,5138,"VPOS"
"2008-03-23",117.5272,5138,"VPOS"
"2008-03-24",117.304,5138,"VPOS"
"2008-03-25",116.25,5138,"VPOS"
"2008-03-28",115.22948,5138,"VPOS"
"2008-03-29",115.0596,5138,"VPOS"
"2008-03-30",115.258,5138,"VPOS"
"2008-03-31",116.2128,5138,"VPOS"
"2008-04-01",115.32,5138,"VPOS"
"2008-04-04",113.5964,5138,"VPOS"
"2008-04-05",114.1544,5138,"VPOS"
"2008-04-06",114.73968,5138,"VPOS"
"2008-04-07",114.4148,5138,"VPOS"
"2008-04-08",116.126,5138,"VPOS"
"2008-04-11",114.5016,5138,"VPOS"
"2008-04-12",115.0224,5138,"VPOS"
"2008-04-13",115.0596,5138,"VPOS"
"2008-04-14",115.5556,5138,"VPOS"
"2008-04-15",116.3988,5138,"VPOS"
"2008-04-18",115.816,5138,"VPOS"
"2008-04-19",116.436,5138,"VPOS"
"2008-04-20",119.2756,5138,"VPOS"
"2008-04-21",120.8504,5138,"VPOS"
"2008-04-22",120.93596,5138,"VPOS"
"2008-04-25",120.93596,5138,"VPOS"
"2008-04-26",120.8132,5138,"VPOS"
"2008-04-27",120.3792,5138,"VPOS"
"2008-04-28",121.148,5138,"VPOS"
"2008-04-29",122.4872,5138,"VPOS"
"2008-05-02",121.4704,5138,"VPOS"
"2008-05-03",122.636,5138,"VPOS"
"2008-05-04",123.8884,5138,"VPOS"
"2008-05-05",123.1816,5138,"VPOS"
"2008-05-06",122.3508,5138,"VPOS"
"2008-05-09",121.9664,5138,"VPOS"
"2008-05-10",123.5908,5138,"VPOS"
"2008-05-11",122.5492,5138,"VPOS"
"2008-05-12",120.962,5138,"VPOS"
"2008-05-13",120.28,5138,"VPOS"
"2008-05-16",120.342,5138,"VPOS"
"2008-05-17",120.8132,5138,"VPOS"
"2008-05-18",122.574,5138,"VPOS"
"2008-05-19",121.3836,5138,"VPOS"
"2008-05-20",121.9788,5138,"VPOS"
"2008-05-23",123.7768,5138,"VPOS"
"2008-05-24",126.8272,5138,"VPOS"
"2008-05-25",126.92764,5138,"VPOS"
"2008-05-26",128.5136,5138,"VPOS"
"2008-05-27",127.5216,5138,"VPOS"
"2008-05-30",128.4144,5138,"VPOS"
"2008-05-31",129.2824,5138,"VPOS"
"2008-06-01",129.1832,5138,"VPOS"
"2008-06-02",127.5464,5138,"VPOS"
"2008-06-03",127.9432,5138,"VPOS"
"2008-06-06",129.2452,5138,"VPOS"
"2008-06-07",128.2408,5138,"VPOS"
"2008-06-08",128.6438,5138,"VPOS"
"2008-06-09",128.8608,5138,"VPOS"
"2012-02-17",71.7216,5093,"VPOS"
"2012-02-18",71.362,5093,"VPOS"
"2012-02-19",71.3868,5093,"VPOS"
"2012-02-20",71.3868,5093,"VPOS"
"2012-02-21",71.7216,5093,"VPOS"
"2012-02-24",72.168,5093,"VPOS"
"2012-02-25",72.5648,5093,"VPOS"
"2012-02-26",72.7756,5093,"VPOS"
"2012-02-27",74.6604,5093,"VPOS"
"2012-02-28",74.1644,5093,"VPOS"
"2012-03-02",74.6232,5093,"VPOS"
"2012-03-03",74.5736,5093,"VPOS"
"2012-03-04",74.7968,5093,"VPOS"
"2012-03-05",75.2928,5093,"VPOS"
"2012-03-06",75.2308,5093,"VPOS"
"2012-03-09",75.6524,5093,"VPOS"
"2012-03-10",75.8136,5093,"VPOS"
"2012-03-11",75.7144,5093,"VPOS"
"2012-03-12",75.8632,5093,"VPOS"
"2012-03-13",75.392,5093,"VPOS"
"2012-03-16",74.6728,5093,"VPOS"
"2012-03-17",74.6604,5093,"VPOS"
"2012-03-18",74.834,5093,"VPOS"
"2012-03-19",75.8508,5093,"VPOS"
"2012-03-20",76.4708,5093,"VPOS"
"2012-03-23",76.3096,5093,"VPOS"
"2012-03-24",76.198,5093,"VPOS"
"2012-03-25",75.8632,5093,"VPOS"
"2012-03-26",76.5514,5093,"VPOS"
"2012-03-27",76.6816,5093,"VPOS"
"2012-03-30",76.4708,5093,"VPOS"
"2012-03-31",76.9668,5093,"VPOS"
"2012-04-01",77.004,5093,"VPOS"
"2012-04-02",76.353,5093,"VPOS"
"2012-04-03",76.49684,5093,"VPOS"
"2012-04-06",75.95,5093,"VPOS"
"2012-04-07",75.8508,5093,"VPOS"
"2012-04-08",74.958,5093,"VPOS"
"2012-04-09",75.6896,5093,"VPOS"
"2012-04-10",76.3468,5093,"VPOS"
"2012-04-13",75.7888,5093,"VPOS"
"2012-04-14",74.4992,5093,"VPOS"
"2012-04-15",74.4124,5093,"VPOS"
"2012-04-16",74.2884,5093,"VPOS"
"2012-04-17",73.3708,5093,"VPOS"
"2012-04-20",73.3708,5093,"VPOS"
"2012-04-21",74.7844,5093,"VPOS"
"2012-04-22",75.454,5093,"VPOS"
"2012-04-23",75.392,5093,"VPOS"
"2012-04-24",75.8012,5093,"VPOS"
"2012-04-27",76.8428,5093,"VPOS"
"2012-04-28",77.7108,5093,"VPOS"
"2012-04-29",77.9836,5093,"VPOS"
"2012-04-30",77.5372,5093,"VPOS"
"2012-05-01",77.9092,5093,"VPOS"
"2012-05-04",78.5168,5093,"VPOS"
"2012-05-05",78.5664,5093,"VPOS"
"2012-05-06",80.662,5093,"VPOS"
"2012-05-07",80.2776,5093,"VPOS"
"2012-05-08",79.6886,5093,"VPOS"
"2012-05-11",79.67,5093,"VPOS"
"2012-05-12",79.546,5093,"VPOS"
"2012-05-13",79.6328,5093,"VPOS"
"2012-05-14",79.9676,5093,"VPOS"
"2012-05-15",79.6824,5093,"VPOS"
"2012-05-18",79.11324,5093,"VPOS"
"2012-05-19",79.5336,5093,"VPOS"
"2012-05-20",79.5088,5093,"VPOS"
"2012-05-21",78.988,5093,"VPOS"
"2012-05-22",79.174,5093,"VPOS"
"2012-05-25",78.3556,5093,"VPOS"
"2012-05-26",77.748,5093,"VPOS"
"2012-05-27",78.0828,5093,"VPOS"
"2012-05-28",79.484,5093,"VPOS"
"2012-05-29",79.9056,5093,"VPOS"
"2012-06-01",80.1784,5093,"VPOS"
"2012-06-02",79.794,5093,"VPOS"
"2012-06-03",80.3954,5093,"VPOS"
"2012-06-04",81.4556,5093,"VPOS"
"2012-06-05",81.9392,5093,"VPOS"
"2012-06-08",82.0632,5093,"VPOS"
"2012-06-09",82.8816,5093,"VPOS"
"2012-06-10",82.0756,5093,"VPOS"
"2012-06-11",82.646,5093,"VPOS"
"2012-06-12",82.4042,5093,"VPOS"
"2012-06-15",82.274,5093,"VPOS"
"2012-06-16",82.4476,5093,"VPOS"
"2012-06-17",82.15,5093,"VPOS"
"2012-06-18",81.6912,5093,"VPOS"
"2012-06-19",81.2944,5093,"VPOS"
"2012-06-22",81.6912,5093,"VPOS"
"2012-06-23",80.9782,5093,"VPOS"
"2012-06-24",81.6912,5093,"VPOS"
"2012-06-25",80.4016,5093,"VPOS"
"2012-06-26",80.8728,5093,"VPOS"
"2012-06-29",81.0464,5093,"VPOS"
"2012-06-30",80.7736,5093,"VPOS"
"2012-07-01",81.034,5093,"VPOS"
"2012-07-02",81.3998,5093,"VPOS"
"2012-07-03",82.06196,5093,"VPOS"
"2012-07-06",82.0632,5093,"VPOS"
"2012-07-07",81.8524,5093,"VPOS"
"2012-07-08",81.282,5093,"VPOS"
"2012-07-09",81.7904,5093,"VPOS"
"2012-07-10",82.026,5093,"VPOS"
"2012-07-13",81.778,5093,"VPOS"
"2012-07-14",81.778,5093,"VPOS"
"2012-07-15",81.9764,5093,"VPOS"
"2012-07-16",81.9764,5093,"VPOS"
"2012-07-17",82.1376,5093,"VPOS"
"2012-07-20",81.53,5093,"VPOS"
"2012-07-21",80.9596,5093,"VPOS"
"2012-07-22",80.5256,5093,"VPOS"
"2012-07-23",80.0668,5093,"VPOS"
"2012-07-24",81.0588,5093,"VPOS"
"2012-07-27",80.972,5093,"VPOS"
"2012-07-28",80.8356,5093,"VPOS"
"2012-07-29",80.0792,5093,"VPOS"
"2012-07-30",79.4964,5093,"VPOS"
"2012-07-31",79.4468,5093,"VPOS"
"2012-08-03",80.0172,5093,"VPOS"
"2012-08-04",79.67,5093,"VPOS"
"2012-08-05",80.228,5093,"VPOS"
"2012-08-06",80.228,5093,"VPOS"
"2012-08-07",80.6868,5093,"VPOS"
"2012-08-10",81.5176,5093,"VPOS"
"2012-08-11",81.6788,5093,"VPOS"
"2012-08-12",81.6788,5093,"VPOS"
"2012-08-13",82.1252,5093,"VPOS"
"2012-08-14",82.5468,5093,"VPOS"
"2012-08-17",82.894,5093,"VPOS"
"2012-08-18",83.1978,5093,"VPOS"
"2012-08-19",83.1978,5093,"VPOS"
"2012-08-20",81.7284,5093,"VPOS"
"2012-08-21",81.8152,5093,"VPOS"
"2012-08-24",81.716,5093,"VPOS"
"2012-08-25",82.1748,5093,"VPOS"
"2012-08-26",82.15,5093,"VPOS"
"2012-08-27",82.088,5093,"VPOS"
"2012-08-28",82.8444,5093,"VPOS"
"2012-08-31",82.1252,5093,"VPOS"
"2012-09-01",82.7824,5093,"VPOS"
"2012-09-02",83.1296,5093,"VPOS"
"2012-09-03",83.0924,5093,"VPOS"
"2012-09-04",82.8444,5093,"VPOS"
"2012-09-07",82.8444,5093,"VPOS"
"2012-09-08",83.2412,5093,"VPOS"
"2012-09-09",83.2412,5093,"VPOS"
"2012-09-10",82.6832,5093,"VPOS"
"2012-09-11",80.414,5093,"VPOS"
"2012-09-14",80.042,5093,"VPOS"
"2012-09-15",80.7364,5093,"VPOS"
"2012-09-16",79.8312,5093,"VPOS"
"2012-09-17",80.2404,5093,"VPOS"
"2012-09-18",78.8764,5093,"VPOS"
"2012-09-21",77.2644,5093,"VPOS"
"2012-09-22",78.1572,5093,"VPOS"
"2012-09-23",78.3184,5093,"VPOS"
"2012-09-24",79.7072,5093,"VPOS"
"2012-09-25",80.7488,5093,"VPOS"
"2012-09-28",80.476,5093,"VPOS"
"2012-09-29",81.7532,5093,"VPOS"
"2012-09-30",81.8896,5093,"VPOS"
"2012-10-01",82.1376,5093,"VPOS"
"2012-10-02",82.4476,5093,"VPOS"
"2012-10-05",82.4476,5093,"VPOS"
"2012-10-06",83.1544,5093,"VPOS"
"2012-10-07",82.5964,5093,"VPOS"
"2012-10-08",82.8816,5093,"VPOS"
"2012-10-09",83.0428,5093,"VPOS"
"2012-10-12",83.762,5093,"VPOS"
"2012-10-13",83.5636,5093,"VPOS"
"2012-10-14",83.2784,5093,"VPOS"
"2012-10-15",83.5636,5093,"VPOS"
"2012-10-16",83.7124,5093,"VPOS"
"2012-10-19",81.9392,5093,"VPOS"
"2012-10-20",83.5636,5093,"VPOS"
"2012-10-21",83.4892,5093,"VPOS"
"2012-10-22",84.3572,5093,"VPOS"
"2012-10-23",83.8984,5093,"VPOS"
"2012-10-26",83.3776,5093,"VPOS"
"2012-10-27",82.77,5093,"VPOS"
"2012-10-28",82.46,5093,"VPOS"
"2012-10-29",80.9224,5093,"VPOS"
"2012-10-30",80.7488,5093,"VPOS"
"2012-11-02",81.7656,5093,"VPOS"
"2012-11-03",82.274,5093,"VPOS"
"2012-11-04",81.2696,5093,"VPOS"
"2012-11-05",80.9596,5093,"VPOS"
"2012-11-06",80.7984,5093,"VPOS"
"2012-11-09",81.0092,5093,"VPOS"
"2012-11-10",81.8896,5093,"VPOS"
"2012-11-11",81.8772,5093,"VPOS"
"2012-11-12",82.2864,5093,"VPOS"
"2012-11-13",82.9064,5093,"VPOS"
"2012-11-16",83.328,5093,"VPOS"
"2012-11-17",83.8612,5093,"VPOS"
"2012-11-18",84.0224,5093,"VPOS"
"2012-11-19",83.7868,5093,"VPOS"
"2012-11-20",83.5264,5093,"VPOS"
"2012-11-23",83.1296,5093,"VPOS"
"2012-11-24",83.08,5093,"VPOS"
"2012-11-25",84.1464,5093,"VPOS"
"2012-11-26",82.6584,5093,"VPOS"
"2012-11-27",82.1624,5093,"VPOS"
"2012-11-30",82.6336,5093,"VPOS"
"2012-12-01",82.2864,5093,"VPOS"
"2012-12-02",83.3032,5093,"VPOS"
"2012-12-03",83.7372,5093,"VPOS"
